SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
26_36,26,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,3279,Dimatis,1,1,0,0
26_37,26,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,26813,Disamis,0,1,0,0
26_38,26,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,2847,Darii,1,1,0,0
26_39,26,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,6554,Dimatis,0,1,0,0
26_40,26,Pilot-1,40,1,thieves,Invalid Filler,Dimatis*,1,NA,4222,Dimatis,0,0,0,0
26_41,26,Pilot-1,41,0,tracks,Homonymy,Darii,1,NA,34847,Darii,0,1,0,0
26_42,26,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,3360,Datisi,0,1,0,0
26_43,26,Pilot-1,43,0,columns,Homonymy,Datisi,1,NA,12872,Datisi,0,1,0,0
26_44,26,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,4867,Barbara,0,1,0,0
26_45,26,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,3379,Barbara,0,1,0,0
26_46,26,Pilot-1,46,1,actors,Invalid Filler,Datisi*,1,NA,5773,Datisi,0,0,0,0
26_47,26,Pilot-1,47,1,subscriptions,Polysemy,Darii,1,NA,3936,Darii,0,0,0,0
26_48,26,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,3524,Dimatis,1,1,0,0
26_49,26,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,5667,Disamis,0,0,0,0
26_50,26,Pilot-1,50,0,negotiations,Valid Filler,Barbara,1,NA,10535,Barbara,1,0,0,0
26_51,26,Pilot-1,51,1,antiques,Invalid Filler,Darii*,1,NA,10655,Darii,0,0,0,0
26_52,26,Pilot-1,52,1,books,Polysemy,Dimatis,1,NA,6646,Dimatis,0,0,0,0
26_53,26,Pilot-1,53,1,dances,Invalid Filler,Darii*,1,NA,9507,Darii,0,0,0,0
26_54,26,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,3732,Disamis,0,1,0,0
26_55,26,Pilot-1,55,1,sausages,Invalid Filler,Datisi*,1,NA,10229,Datisi,0,0,0,0
26_56,26,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,11456,Datisi,0,1,0,0
26_57,26,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,5598,Darii,1,1,0,0
26_58,26,Pilot-1,58,1,mothers,Invalid Filler,Darii*,1,NA,95417,Darii,0,0,0,0
26_59,26,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,5488,Barbara,0,1,0,0
26_60,26,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,4184,Barbara,0,1,0,0
27_1,27,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,5163,Datisi,1,1,0,0
27_2,27,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,4220,Disamis,1,1,0,0
27_3,27,Pilot-1,3,0,dresses,Invalid Filler,Darii*,1,NA,8678,Darii,0,1,0,0
27_4,27,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,3116,Dimatis,1,1,0,0
27_5,27,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,3415,Datisi,1,1,0,0
27_6,27,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,4083,Darii,1,1,0,0
27_7,27,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,3484,Darii,1,1,0,0
27_8,27,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,3882,Disamis,0,1,0,0
27_9,27,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,3550,Disamis,0,1,0,0
27_10,27,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,7046,Barbara,0,1,0,0
27_11,27,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,3598,Disamis,1,1,0,0
27_12,27,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,4015,Datisi,0,1,0,0
27_13,27,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,3881,Dimatis,0,1,0,0
27_14,27,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,5633,Dimatis,0,1,0,0
27_15,27,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,4266,Datisi,0,1,0,0
27_16,27,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,4932,Datisi,0,1,0,0
27_17,27,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,5217,Barbara,0,1,0,0
27_18,27,Pilot-1,18,0,whales,Valid Filler,Barbara,1,NA,5582,Barbara,1,0,0,0
27_19,27,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,3848,Dimatis,0,1,0,0
27_20,27,Pilot-1,20,0,sandwiches,Polysemy,Darii,1,NA,3414,Darii,0,1,0,0
27_21,27,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,5069,Barbara,0,1,0,0
27_22,27,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,5947,Dimatis,1,1,0,0
27_23,27,Pilot-1,23,0,peppers,Invalid Filler,Dimatis*,1,NA,4765,Dimatis,0,1,0,0
27_24,27,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,5448,Disamis,0,1,0,0
27_25,27,Pilot-1,25,0,examinations,Polysemy,Disamis,1,NA,7666,Disamis,0,1,0,0
27_26,27,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,3249,Darii,0,1,0,0
27_27,27,Pilot-1,27,0,dinosaurs,Valid Filler,Barbara,1,NA,3799,Barbara,1,0,0,0
27_28,27,Pilot-1,28,1,phones,Valid Filler,Barbara,1,NA,5466,Barbara,1,1,0,0
27_29,27,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,3983,Dimatis,0,1,0,0
27_30,27,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,3016,Barbara,0,1,0,0
27_31,27,Pilot-1,31,0,dates,Homonymy,Disamis,1,NA,4931,Disamis,0,1,0,0
27_32,27,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,3332,Disamis,1,1,0,0
27_33,27,Pilot-1,33,0,swords,Valid Filler,Disamis,1,NA,4115,Disamis,1,0,0,0
27_34,27,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,4332,Datisi,1,1,0,0
27_35,27,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,4152,Datisi,1,1,0,0
27_36,27,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,3650,Dimatis,1,1,0,0
27_37,27,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,3144,Disamis,0,1,0,0
27_38,27,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,3686,Darii,1,1,0,0
27_39,27,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,5332,Dimatis,0,1,0,0
27_40,27,Pilot-1,40,0,thieves,Invalid Filler,Dimatis*,1,NA,6398,Dimatis,0,1,0,0
27_41,27,Pilot-1,41,0,tracks,Homonymy,Darii,1,NA,5050,Darii,0,1,0,0
27_42,27,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,4067,Datisi,0,1,0,0
27_43,27,Pilot-1,43,0,columns,Homonymy,Datisi,1,NA,3746,Datisi,0,1,0,0
27_44,27,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,6549,Barbara,0,1,0,0
27_45,27,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,3618,Barbara,0,1,0,0
27_46,27,Pilot-1,46,0,actors,Invalid Filler,Datisi*,1,NA,6900,Datisi,0,1,0,0
27_47,27,Pilot-1,47,0,subscriptions,Polysemy,Darii,1,NA,3562,Darii,0,1,0,0
27_48,27,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,3964,Dimatis,1,1,0,0
27_49,27,Pilot-1,49,0,classes,Polysemy,Disamis,1,NA,4319,Disamis,0,1,0,0
27_50,27,Pilot-1,50,1,negotiations,Valid Filler,Barbara,1,NA,6165,Barbara,1,1,0,0
27_51,27,Pilot-1,51,0,antiques,Invalid Filler,Darii*,1,NA,3766,Darii,0,1,0,0
27_52,27,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,4201,Dimatis,0,1,0,0
27_53,27,Pilot-1,53,0,dances,Invalid Filler,Darii*,1,NA,4082,Darii,0,1,0,0
27_54,27,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,3200,Disamis,0,1,0,0
27_55,27,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,5018,Datisi,0,1,0,0
27_56,27,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,4448,Datisi,0,1,0,0
27_57,27,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,6749,Darii,1,1,0,0
27_58,27,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,3750,Darii,0,1,0,0
27_59,27,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,3698,Barbara,0,1,0,0
27_60,27,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,3333,Barbara,0,1,0,0
28_1,28,Pilot-1,1,1,mugs,Valid Filler,Datisi,1,NA,5153,Datisi,1,1,0,0
28_2,28,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,9236,Disamis,1,1,0,0
28_3,28,Pilot-1,3,0,dresses,Invalid Filler,Darii*,1,NA,4800,Darii,0,1,0,0
28_4,28,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,7222,Dimatis,1,1,0,0
28_5,28,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,5523,Datisi,1,1,0,0
28_6,28,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,3604,Darii,1,1,0,0
28_7,28,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,2835,Darii,1,1,0,0
28_8,28,Pilot-1,8,0,arms,Homonymy,Disamis,1,NA,4805,Disamis,0,1,0,0
28_9,28,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,6434,Disamis,0,1,0,0
28_10,28,Pilot-1,10,1,dinners,Polysemy,Barbara,1,NA,19745,Barbara,0,0,0,0
28_11,28,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,2854,Disamis,1,1,0,0
28_12,28,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,5502,Datisi,0,1,0,0
28_13,28,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,8682,Dimatis,0,1,0,0
28_14,28,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,6691,Dimatis,0,1,0,0
28_15,28,Pilot-1,15,0,panels,Homonymy,Datisi,1,NA,7718,Datisi,0,1,0,0
28_16,28,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,5970,Datisi,0,1,0,0
28_17,28,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,4388,Barbara,0,1,0,0
28_18,28,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,5068,Barbara,1,1,0,0
28_19,28,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,6696,Dimatis,0,1,0,0
28_20,28,Pilot-1,20,0,sandwiches,Polysemy,Darii,1,NA,3653,Darii,0,1,0,0
28_21,28,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,12943,Barbara,0,1,0,0
28_22,28,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,3480,Dimatis,1,1,0,0
28_23,28,Pilot-1,23,0,peppers,Invalid Filler,Dimatis*,1,NA,5734,Dimatis,0,1,0,0
28_24,28,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,5267,Disamis,0,1,0,0
28_25,28,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,16583,Disamis,0,0,0,0
28_26,28,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,4035,Darii,0,1,0,0
28_27,28,Pilot-1,27,1,dinosaurs,Valid Filler,Barbara,1,NA,4818,Barbara,1,1,0,0
28_28,28,Pilot-1,28,0,phones,Valid Filler,Barbara,1,NA,7980,Barbara,1,0,0,0
28_29,28,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,15640,Dimatis,0,1,0,0
28_30,28,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,8399,Barbara,0,1,0,0
28_31,28,Pilot-1,31,1,dates,Homonymy,Disamis,1,NA,9151,Disamis,0,0,0,0
28_32,28,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,3131,Disamis,1,1,0,0
28_33,28,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,4688,Disamis,1,1,0,0
28_34,28,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,4358,Datisi,1,1,0,0
28_35,28,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,6002,Datisi,1,1,0,0
28_36,28,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,2256,Dimatis,1,1,0,0
28_37,28,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,3052,Disamis,0,1,0,0
28_38,28,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,5122,Darii,1,1,0,0
28_39,28,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,5628,Dimatis,0,1,0,0
28_40,28,Pilot-1,40,0,thieves,Invalid Filler,Dimatis*,1,NA,7408,Dimatis,0,1,0,0
28_41,28,Pilot-1,41,0,tracks,Homonymy,Darii,1,NA,4871,Darii,0,1,0,0
28_42,28,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,3057,Datisi,0,1,0,0
28_43,28,Pilot-1,43,0,columns,Homonymy,Datisi,1,NA,5524,Datisi,0,1,0,0
28_44,28,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,6382,Barbara,0,1,0,0
28_45,28,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,4412,Barbara,0,1,0,0
28_46,28,Pilot-1,46,1,actors,Invalid Filler,Datisi*,1,NA,3990,Datisi,0,0,0,0
28_47,28,Pilot-1,47,0,subscriptions,Polysemy,Darii,1,NA,4767,Darii,0,1,0,0
28_48,28,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,3647,Dimatis,1,1,0,0
28_49,28,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,4634,Disamis,0,0,0,0
28_50,28,Pilot-1,50,1,negotiations,Valid Filler,Barbara,1,NA,4817,Barbara,1,1,0,0
28_51,28,Pilot-1,51,0,antiques,Invalid Filler,Darii*,1,NA,4157,Darii,0,1,0,0
28_52,28,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,6931,Dimatis,0,1,0,0
28_53,28,Pilot-1,53,0,dances,Invalid Filler,Darii*,1,NA,5658,Darii,0,1,0,0
28_54,28,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,3683,Disamis,0,1,0,0
28_55,28,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,4251,Datisi,0,1,0,0
28_56,28,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,5657,Datisi,0,1,0,0
28_57,28,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,5294,Darii,1,1,0,0
28_58,28,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,4705,Darii,0,1,0,0
28_59,28,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,4836,Barbara,0,1,0,0
28_60,28,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,3812,Barbara,0,1,0,0
29_1,29,Pilot-1,1,0,mugs,Valid Filler,Datisi,1,NA,10355,Datisi,1,0,0,0
29_2,29,Pilot-1,2,1,burgers,Valid Filler,Disamis,1,NA,3967,Disamis,1,1,0,0
29_3,29,Pilot-1,3,1,dresses,Invalid Filler,Darii*,1,NA,5309,Darii,0,0,0,0
29_4,29,Pilot-1,4,1,trucks,Valid Filler,Dimatis,1,NA,2510,Dimatis,1,1,0,0
29_5,29,Pilot-1,5,1,poets,Valid Filler,Datisi,1,NA,3303,Datisi,1,1,0,0
29_6,29,Pilot-1,6,1,doughnuts,Valid Filler,Darii,1,NA,3533,Darii,1,1,0,0
29_7,29,Pilot-1,7,1,dolls,Valid Filler,Darii,1,NA,3812,Darii,1,1,0,0
29_8,29,Pilot-1,8,1,arms,Homonymy,Disamis,1,NA,5397,Disamis,0,0,0,0
29_9,29,Pilot-1,9,0,toilets,Invalid Filler,Disamis*,1,NA,3134,Disamis,0,1,0,0
29_10,29,Pilot-1,10,0,dinners,Polysemy,Barbara,1,NA,3671,Barbara,0,1,0,0
29_11,29,Pilot-1,11,1,rifles,Valid Filler,Disamis,1,NA,2509,Disamis,1,1,0,0
29_12,29,Pilot-1,12,0,chickens,Polysemy,Datisi,1,NA,3716,Datisi,0,1,0,0
29_13,29,Pilot-1,13,0,boards,Homonymy,Dimatis,1,NA,2846,Dimatis,0,1,0,0
29_14,29,Pilot-1,14,0,foundations,Homonymy,Dimatis,1,NA,4785,Dimatis,0,1,0,0
29_15,29,Pilot-1,15,1,panels,Homonymy,Datisi,1,NA,5081,Datisi,0,0,0,0
29_16,29,Pilot-1,16,0,oil,Polysemy,Datisi,1,NA,3232,Datisi,0,1,0,0
29_17,29,Pilot-1,17,0,dreams,Polysemy,Barbara,1,NA,3136,Barbara,0,1,0,0
29_18,29,Pilot-1,18,1,whales,Valid Filler,Barbara,1,NA,3706,Barbara,1,1,0,0
29_19,29,Pilot-1,19,0,spices,Invalid Filler,Dimatis*,1,NA,4414,Dimatis,0,1,0,0
29_20,29,Pilot-1,20,1,sandwiches,Polysemy,Darii,1,NA,4029,Darii,0,0,0,0
29_21,29,Pilot-1,21,0,admissions,Homonymy,Barbara,1,NA,3420,Barbara,0,1,0,0
29_22,29,Pilot-1,22,1,suitcases,Valid Filler,Dimatis,1,NA,2694,Dimatis,1,1,0,0
29_23,29,Pilot-1,23,1,peppers,Invalid Filler,Dimatis*,1,NA,2973,Dimatis,0,0,0,0
29_24,29,Pilot-1,24,0,colors,Invalid Filler,Disamis*,1,NA,4888,Disamis,0,1,0,0
29_25,29,Pilot-1,25,1,examinations,Polysemy,Disamis,1,NA,4411,Disamis,0,0,0,0
29_26,29,Pilot-1,26,0,tapes,Homonymy,Darii,1,NA,5367,Darii,0,1,0,0
29_27,29,Pilot-1,27,1,dinosaurs,Valid Filler,Barbara,1,NA,2933,Barbara,1,1,0,0
29_28,29,Pilot-1,28,0,phones,Valid Filler,Barbara,1,NA,4360,Barbara,1,0,0,0
29_29,29,Pilot-1,29,0,newspapers,Polysemy,Dimatis,1,NA,3688,Dimatis,0,1,0,0
29_30,29,Pilot-1,30,0,buildings,Invalid Filler,Barbara*,1,NA,2655,Barbara,0,1,0,0
29_31,29,Pilot-1,31,1,dates,Homonymy,Disamis,1,NA,3454,Disamis,0,0,0,0
29_32,29,Pilot-1,32,1,grapes,Valid Filler,Disamis,1,NA,2831,Disamis,1,1,0,0
29_33,29,Pilot-1,33,1,swords,Valid Filler,Disamis,1,NA,2252,Disamis,1,1,0,0
29_34,29,Pilot-1,34,1,ponies,Valid Filler,Datisi,1,NA,2318,Datisi,1,1,0,0
29_35,29,Pilot-1,35,1,statues,Valid Filler,Datisi,1,NA,3181,Datisi,1,1,0,0
29_36,29,Pilot-1,36,1,widows,Valid Filler,Dimatis,1,NA,3158,Dimatis,1,1,0,0
29_37,29,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,1,NA,3389,Disamis,0,1,0,0
29_38,29,Pilot-1,38,1,clowns,Valid Filler,Darii,1,NA,3552,Darii,1,1,0,0
29_39,29,Pilot-1,39,0,injuries,Invalid Filler,Dimatis*,1,NA,5127,Dimatis,0,1,0,0
29_40,29,Pilot-1,40,1,thieves,Invalid Filler,Dimatis*,1,NA,3798,Dimatis,0,0,0,0
29_41,29,Pilot-1,41,1,tracks,Homonymy,Darii,1,NA,6071,Darii,0,0,0,0
29_42,29,Pilot-1,42,0,stones,Invalid Filler,Datisi*,1,NA,3502,Datisi,0,1,0,0
29_43,29,Pilot-1,43,1,columns,Homonymy,Datisi,1,NA,4756,Datisi,0,0,0,0
29_44,29,Pilot-1,44,0,movements,Homonymy,Barbara,1,NA,3248,Barbara,0,1,0,0
29_45,29,Pilot-1,45,0,organs,Invalid Filler,Barbara*,1,NA,3285,Barbara,0,1,0,0
29_46,29,Pilot-1,46,1,actors,Invalid Filler,Datisi*,1,NA,4137,Datisi,0,0,0,0
29_47,29,Pilot-1,47,1,subscriptions,Polysemy,Darii,1,NA,3993,Darii,0,0,0,0
29_48,29,Pilot-1,48,1,liars,Valid Filler,Dimatis,1,NA,2536,Dimatis,1,1,0,0
29_49,29,Pilot-1,49,1,classes,Polysemy,Disamis,1,NA,3129,Disamis,0,0,0,0
29_50,29,Pilot-1,50,0,negotiations,Valid Filler,Barbara,1,NA,8285,Barbara,1,0,0,0
29_51,29,Pilot-1,51,0,antiques,Invalid Filler,Darii*,1,NA,3776,Darii,0,1,0,0
29_52,29,Pilot-1,52,0,books,Polysemy,Dimatis,1,NA,5199,Dimatis,0,1,0,0
29_53,29,Pilot-1,53,0,dances,Invalid Filler,Darii*,1,NA,3220,Darii,0,1,0,0
29_54,29,Pilot-1,54,0,shapes,Invalid Filler,Disamis*,1,NA,2654,Disamis,0,1,0,0
29_55,29,Pilot-1,55,0,sausages,Invalid Filler,Datisi*,1,NA,2685,Datisi,0,1,0,0
29_56,29,Pilot-1,56,0,funerals,Invalid Filler,Datisi*,1,NA,3909,Datisi,0,1,0,0
29_57,29,Pilot-1,57,1,singers,Valid Filler,Darii,1,NA,2831,Darii,1,1,0,0
29_58,29,Pilot-1,58,0,mothers,Invalid Filler,Darii*,1,NA,4055,Darii,0,1,0,0
29_59,29,Pilot-1,59,0,clocks,Invalid Filler,Barbara*,1,NA,2229,Barbara,0,1,0,0
29_60,29,Pilot-1,60,0,drivers,Invalid Filler,Barbara*,1,NA,2569,Barbara,0,1,0,0
30_1,30,Pilot-1,1,0,boards,Homonymy,Dimatis,2,NA,50778,Dimatis,0,1,0,0
30_2,30,Pilot-1,2,0,clocks,Invalid Filler,Barbara*,2,NA,36509,Barbara,0,1,0,0
30_3,30,Pilot-1,3,1,whales,Valid Filler,Barbara,2,NA,19259,Barbara,1,1,0,0
30_4,30,Pilot-1,4,1,antiques,Invalid Filler,Darii*,2,NA,56408,Darii,0,0,0,0
30_5,30,Pilot-1,5,1,classes,Polysemy,Disamis,2,NA,4777,Disamis,0,0,0,0
30_6,30,Pilot-1,6,1,negotiations,Valid Filler,Barbara,2,NA,5980,Barbara,1,1,0,0
30_7,30,Pilot-1,7,0,columns,Homonymy,Datisi,2,NA,7663,Datisi,0,1,0,0
30_8,30,Pilot-1,8,0,arms,Homonymy,Disamis,2,NA,62872,Disamis,0,1,0,0
30_9,30,Pilot-1,9,1,stones,Invalid Filler,Datisi*,2,NA,18846,Datisi,0,0,0,0
30_10,30,Pilot-1,10,1,phones,Valid Filler,Barbara,2,NA,4272,Barbara,1,1,0,0
30_11,30,Pilot-1,11,1,actors,Invalid Filler,Datisi*,2,NA,38737,Datisi,0,0,0,0
30_12,30,Pilot-1,12,0,oil,Polysemy,Datisi,2,NA,39755,Datisi,0,1,0,0
30_13,30,Pilot-1,13,1,sausages,Invalid Filler,Datisi*,2,NA,19441,Datisi,0,0,0,0
30_14,30,Pilot-1,14,1,dolls,Valid Filler,Darii,2,NA,4767,Darii,1,1,0,0
30_15,30,Pilot-1,15,1,dates,Homonymy,Disamis,2,NA,5984,Disamis,0,0,0,0
30_16,30,Pilot-1,16,1,ponies,Valid Filler,Datisi,2,NA,13772,Datisi,1,1,0,0
30_17,30,Pilot-1,17,1,rifles,Valid Filler,Disamis,2,NA,3328,Disamis,1,1,0,0
30_18,30,Pilot-1,18,0,subscriptions,Polysemy,Darii,2,NA,6738,Darii,0,1,0,0
30_19,30,Pilot-1,19,1,liars,Valid Filler,Dimatis,2,NA,3315,Dimatis,1,1,0,0
30_20,30,Pilot-1,20,0,injuries,Invalid Filler,Dimatis*,2,NA,7105,Dimatis,0,1,0,0
30_21,30,Pilot-1,21,1,mugs,Valid Filler,Datisi,2,NA,3596,Datisi,1,1,0,0
30_22,30,Pilot-1,22,1,poets,Valid Filler,Datisi,2,NA,3017,Datisi,1,1,0,0
30_23,30,Pilot-1,23,0,newspapers,Polysemy,Dimatis,2,NA,11002,Dimatis,0,1,0,0
30_24,30,Pilot-1,24,1,books,Polysemy,Dimatis,2,NA,5244,Dimatis,0,0,0,0
30_25,30,Pilot-1,25,1,widows,Valid Filler,Dimatis,2,NA,4018,Dimatis,1,1,0,0
30_26,30,Pilot-1,26,0,dances,Invalid Filler,Darii*,2,NA,24182,Darii,0,1,0,0
30_27,30,Pilot-1,27,1,clowns,Valid Filler,Darii,2,NA,5134,Darii,1,1,0,0
30_28,30,Pilot-1,28,1,grapes,Valid Filler,Disamis,2,NA,4418,Disamis,1,1,0,0
30_29,30,Pilot-1,29,0,dreams,Polysemy,Barbara,2,NA,5370,Barbara,0,1,0,0
30_30,30,Pilot-1,30,1,swords,Valid Filler,Disamis,2,NA,3312,Disamis,1,1,0,0
30_31,30,Pilot-1,31,1,peppers,Invalid Filler,Dimatis*,2,NA,16198,Dimatis,0,0,0,0
30_32,30,Pilot-1,32,1,tracks,Homonymy,Darii,2,NA,10306,Darii,0,0,0,0
30_33,30,Pilot-1,33,0,singers,Valid Filler,Darii,2,NA,16829,Darii,1,0,0,0
30_34,30,Pilot-1,34,0,foundations,Homonymy,Dimatis,2,NA,9735,Dimatis,0,1,0,0
30_35,30,Pilot-1,35,0,movements,Homonymy,Barbara,2,NA,7679,Barbara,0,1,0,0
30_36,30,Pilot-1,36,1,doughnuts,Valid Filler,Darii,2,NA,5518,Darii,1,1,0,0
30_37,30,Pilot-1,37,0,steaks,Invalid Filler,Disamis*,2,NA,37646,Disamis,0,1,0,0
30_38,30,Pilot-1,38,1,examinations,Polysemy,Disamis,2,NA,8527,Disamis,0,0,0,0
30_39,30,Pilot-1,39,0,admissions,Homonymy,Barbara,2,NA,41065,Barbara,0,1,0,0
30_40,30,Pilot-1,40,1,sandwiches,Polysemy,Darii,2,NA,6353,Darii,0,0,0,0
30_41,30,Pilot-1,41,1,chickens,Polysemy,Datisi,2,NA,9310,Datisi,0,0,0,0
30_42,30,Pilot-1,42,1,dinosaurs,Valid Filler,Barbara,2,NA,27211,Barbara,1,1,0,0
30_43,30,Pilot-1,43,0,colors,Invalid Filler,Disamis*,2,NA,17031,Disamis,0,1,0,0
30_44,30,Pilot-1,44,1,mothers,Invalid Filler,Darii*,2,NA,59746,Darii,0,0,0,0
30_45,30,Pilot-1,45,1,suitcases,Valid Filler,Dimatis,2,NA,6072,Dimatis,1,1,0,0
30_46,30,Pilot-1,46,0,shapes,Invalid Filler,Disamis*,2,NA,6860,Disamis,0,1,0,0
30_47,30,Pilot-1,47,1,statues,Valid Filler,Datisi,2,NA,10048,Datisi,1,1,0,0
30_48,30,Pilot-1,48,0,organs,Invalid Filler,Barbara*,2,NA,5258,Barbara,0,1,0,0
30_49,30,Pilot-1,49,0,drivers,Invalid Filler,Barbara*,2,NA,9318,Barbara,0,1,0,0
30_50,30,Pilot-1,50,0,dresses,Invalid Filler,Darii*,2,NA,52671,Darii,0,1,0,0
30_51,30,Pilot-1,51,0,dinners,Polysemy,Barbara,2,NA,49228,Barbara,0,1,0,0
