SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
23_26,23,Pilot-2,26,1,tapes,Homonymy,Darii,1,All tapes are recordings,Some adhesives are tapes,Some adhesives are recordings,NA,1456,Darii,0,0,1,1
23_27,23,Pilot-2,27,0,dinosaurs,Valid Filler,Barbara,1,All dinosaurs were reptiles,All pterodactyls are dinosaurs,All pterodactyls were reptiles ,NA,1512,Barbara,1,0,1,1
23_28,23,Pilot-2,28,1,phones,Valid Filler,Barbara,1,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,NA,1472,Barbara,1,1,1,1
23_29,23,Pilot-2,29,1,newspapers,Polysemy,Dimatis,1,Some recyclables are newspapers,All newspapers employ reporters,Some recyclables employ reporters,NA,3600,Dimatis,0,0,1,1
23_30,23,Pilot-2,30,1,buildings,Invalid Filler,Barbara*,1,All hotels are buildings ,All hospitals are buildings ,All hospitals are hotels ,NA,1648,Barbara,0,0,1,1
23_31,23,Pilot-2,31,1,dates,Homonymy,Disamis,1,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,NA,3432,Disamis,0,0,1,1
23_32,23,Pilot-2,32,1,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,1976,Disamis,1,1,1,1
23_33,23,Pilot-2,33,1,swords,Valid Filler,Disamis,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,1832,Disamis,1,1,1,1
23_34,23,Pilot-2,34,1,ponies,Valid Filler,Datisi,1,All ponies neigh,Some ponies are colts,Some colts neigh,NA,4080,Datisi,1,1,1,1
23_35,23,Pilot-2,35,1,statues,Valid Filler,Datisi,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,19088,Datisi,1,1,1,1
23_36,23,Pilot-2,36,1,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,NA,1664,Dimatis,1,1,1,1
23_37,23,Pilot-2,37,1,steaks,Invalid Filler,Disamis*,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,2880,Disamis,0,0,1,1
23_38,23,Pilot-2,38,1,clowns,Valid Filler,Darii,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,13856,Darii,1,1,1,1
23_39,23,Pilot-2,39,1,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,NA,3752,Dimatis,0,0,1,1
23_40,23,Pilot-2,40,1,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,2680,Dimatis,0,0,1,1
23_41,23,Pilot-2,41,1,tracks,Homonymy,Darii,1,All tracks are prints left by animals,Some race courses are tracks ,Some race courses are prints left by animals,NA,2264,Darii,0,0,1,1
23_42,23,Pilot-2,42,1,stones,Invalid Filler,Datisi*,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,1072,Datisi,0,0,1,1
23_43,23,Pilot-2,43,1,columns,Homonymy,Datisi,1,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,NA,1472,Datisi,0,0,1,1
23_44,23,Pilot-2,44,1,movements,Homonymy,Barbara,1,All movements aim for social change,All reflexes are movements,All reflexes aim for social change,NA,1560,Barbara,0,0,1,1
23_45,23,Pilot-2,45,0,organs,Invalid Filler,Barbara*,1,All hearts are organs ,All lungs are organs ,All lungs are hearts,NA,1872,Barbara,0,1,1,1
23_46,23,Pilot-2,46,1,actors,Invalid Filler,Datisi*,1,All male leads are actors,Some actors are women,Some women are male leads,NA,1480,Datisi,0,0,1,1
23_47,23,Pilot-2,47,1,magazines,Polysemy,Darii,1,All magazines are flammable,Some subscriptions are magazines,Some subscriptions are flammable,NA,1487,Darii,0,0,1,1
23_48,23,Pilot-2,48,1,liars,Valid Filler,Dimatis,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,1328,Dimatis,1,1,1,1
23_49,23,Pilot-2,49,1,classes,Polysemy,Disamis,1,Some classes are an hour long,All classes are groups of students,Some groups of students are an hour long,NA,2919,Disamis,0,0,1,1
23_50,23,Pilot-2,50,0,negotiations,Valid Filler,Barbara,1,All negotiations aim to reach agreement  ,All union bargainings are negotiations ,All union bargainings aim to reach agreement,NA,1688,Barbara,1,0,1,1
23_51,23,Pilot-2,51,1,antiques,Invalid Filler,Darii*,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,1064,Darii,0,0,1,1
23_52,23,Pilot-2,52,1,books,Polysemy,Dimatis,1,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,NA,1560,Dimatis,0,0,1,1
23_53,23,Pilot-2,53,0,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,NA,1960,Darii,0,1,1,1
23_54,23,Pilot-2,54,1,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,1656,Disamis,0,0,1,1
23_55,23,Pilot-2,55,1,sausages,Invalid Filler,Datisi*,1,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,NA,1480,Datisi,0,0,1,1
23_56,23,Pilot-2,56,1,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,NA,1039,Datisi,0,0,1,1
23_57,23,Pilot-2,57,1,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,NA,2055,Darii,1,1,1,1
23_58,23,Pilot-2,58,1,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,NA,2256,Darii,0,0,1,1
23_59,23,Pilot-2,59,1,clocks,Invalid Filler,Barbara*,1,All watches are clocks ,All sundials are clocks ,All watches are sundials ,NA,1207,Barbara,0,0,1,1
23_60,23,Pilot-2,60,1,drivers,Invalid Filler,Barbara*,1,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,NA,2024,Barbara,0,0,1,1
24_1,24,Pilot-2,1,1,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,8654,Datisi,1,1,1,1
24_2,24,Pilot-2,2,1,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,5606,Disamis,1,1,1,1
24_3,24,Pilot-2,3,0,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,5447,Darii,0,1,1,1
24_4,24,Pilot-2,4,0,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,101023,Dimatis,1,0,1,1
24_5,24,Pilot-2,5,1,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,12881,Datisi,1,1,1,1
24_6,24,Pilot-2,6,1,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,1815,Darii,1,1,1,1
24_7,24,Pilot-2,7,0,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,1216,Darii,1,0,1,1
24_8,24,Pilot-2,8,1,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,NA,915,Disamis,0,0,1,1
24_9,24,Pilot-2,9,1,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,1033,Disamis,0,0,1,1
24_10,24,Pilot-2,10,0,dinners,Polysemy,Barbara,1,All dinners are after lunch,All Thanksgiving turkeys are dinners,All Thanksgiving turkeys are after lunch,NA,2464,Barbara,0,1,1,1
24_11,24,Pilot-2,11,1,rifles,Valid Filler,Disamis,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,899,Disamis,1,1,1,1
24_12,24,Pilot-2,12,0,chickens,Polysemy,Datisi,1,All chickens lay eggs,Some chickens are roasts,Some roasts lay legs,NA,1082,Datisi,0,1,1,1
24_13,24,Pilot-2,13,1,boards,Homonymy,Dimatis,1,Some committees are boards,All boards are rectangles,Some rectangles are committees,NA,1017,Dimatis,0,0,1,1
24_14,24,Pilot-2,14,1,foundations,Homonymy,Dimatis,1,Some concrete slabs are foundations,All foundations are non-profits,Some non-profits are concrete slabs,NA,750,Dimatis,0,0,1,1
24_15,24,Pilot-2,15,1,panels,Homonymy,Datisi,1,All panels have judges,Some panels are electronics,Some electronics have judges,NA,1914,Datisi,0,0,1,1
24_16,24,Pilot-2,16,1,oil,Polysemy,Datisi,1,All oil is extracted from the earth,Some oil is saturated fat,Some saturated fat is extracted from the earth,NA,1198,Datisi,0,0,1,1
24_17,24,Pilot-2,17,0,dreams,Polysemy,Barbara,1,All dreams are goals,All nightmares are dreams,All nightmares are goals,NA,2184,Barbara,0,1,1,1
24_18,24,Pilot-2,18,1,whales,Valid Filler,Barbara,1,All whales are mammals ,All orcas are whales ,All orcas are mammals,NA,7313,Barbara,1,1,1,1
24_19,24,Pilot-2,19,-99,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,120495,Dimatis,0,0,1,1
24_20,24,Pilot-2,20,-99,lunches,Polysemy,Darii,1,All lunches are less than three hours long,Some sandwiches are lunches,Some sandwiches are less than three hours long,NA,120991,Darii,0,0,1,1
24_21,24,Pilot-2,21,-99,admissions,Homonymy,Barbara,1,All guilty pleas are admissions,All admissions are ticketed,All guilty pleas are ticketed,NA,148995,Barbara,0,0,1,1
24_22,24,Pilot-2,22,-99,suitcases,Valid Filler,Dimatis,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,179990,Dimatis,1,0,1,1
24_23,24,Pilot-2,23,-99,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,179992,Dimatis,0,0,1,1
24_24,24,Pilot-2,24,0,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,64739,Disamis,0,1,1,1
24_25,24,Pilot-2,25,1,examinations,Polysemy,Disamis,1,Some examinations are life saving,All examinations are graded assignments,Some graded assignments are life saving,NA,781,Disamis,0,0,1,1
24_26,24,Pilot-2,26,0,tapes,Homonymy,Darii,1,All tapes are recordings,Some adhesives are tapes,Some adhesives are recordings,NA,1999,Darii,0,1,1,1
24_27,24,Pilot-2,27,0,dinosaurs,Valid Filler,Barbara,1,All dinosaurs were reptiles,All pterodactyls are dinosaurs,All pterodactyls were reptiles ,NA,1480,Barbara,1,0,1,1
24_28,24,Pilot-2,28,0,phones,Valid Filler,Barbara,1,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,NA,1302,Barbara,1,0,1,1
24_29,24,Pilot-2,29,1,newspapers,Polysemy,Dimatis,1,Some recyclables are newspapers,All newspapers employ reporters,Some recyclables employ reporters,NA,1782,Dimatis,0,0,1,1
24_30,24,Pilot-2,30,1,buildings,Invalid Filler,Barbara*,1,All hotels are buildings ,All hospitals are buildings ,All hospitals are hotels ,NA,913,Barbara,0,0,1,1
24_31,24,Pilot-2,31,1,dates,Homonymy,Disamis,1,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,NA,918,Disamis,0,0,1,1
24_32,24,Pilot-2,32,0,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,1348,Disamis,1,0,1,1
24_33,24,Pilot-2,33,1,swords,Valid Filler,Disamis,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,850,Disamis,1,1,1,1
24_34,24,Pilot-2,34,0,ponies,Valid Filler,Datisi,1,All ponies neigh,Some ponies are colts,Some colts neigh,NA,3000,Datisi,1,0,1,1
24_35,24,Pilot-2,35,1,statues,Valid Filler,Datisi,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,2233,Datisi,1,1,1,1
24_36,24,Pilot-2,36,1,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,NA,73662,Dimatis,1,1,1,1
24_37,24,Pilot-2,37,1,steaks,Invalid Filler,Disamis*,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,1184,Disamis,0,0,1,1
24_38,24,Pilot-2,38,0,clowns,Valid Filler,Darii,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,1049,Darii,1,0,1,1
24_39,24,Pilot-2,39,0,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,NA,2498,Dimatis,0,1,1,1
24_40,24,Pilot-2,40,1,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,967,Dimatis,0,0,1,1
24_41,24,Pilot-2,41,0,tracks,Homonymy,Darii,1,All tracks are prints left by animals,Some race courses are tracks ,Some race courses are prints left by animals,NA,1799,Darii,0,1,1,1
24_42,24,Pilot-2,42,1,stones,Invalid Filler,Datisi*,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,1132,Datisi,0,0,1,1
24_43,24,Pilot-2,43,0,columns,Homonymy,Datisi,1,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,NA,1715,Datisi,0,1,1,1
24_44,24,Pilot-2,44,1,movements,Homonymy,Barbara,1,All movements aim for social change,All reflexes are movements,All reflexes aim for social change,NA,1032,Barbara,0,0,1,1
24_45,24,Pilot-2,45,0,organs,Invalid Filler,Barbara*,1,All hearts are organs ,All lungs are organs ,All lungs are hearts,NA,1065,Barbara,0,1,1,1
24_46,24,Pilot-2,46,0,actors,Invalid Filler,Datisi*,1,All male leads are actors,Some actors are women,Some women are male leads,NA,1019,Datisi,0,1,1,1
24_47,24,Pilot-2,47,1,magazines,Polysemy,Darii,1,All magazines are flammable,Some subscriptions are magazines,Some subscriptions are flammable,NA,1095,Darii,0,0,1,1
24_48,24,Pilot-2,48,1,liars,Valid Filler,Dimatis,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,1050,Dimatis,1,1,1,1
24_49,24,Pilot-2,49,1,classes,Polysemy,Disamis,1,Some classes are an hour long,All classes are groups of students,Some groups of students are an hour long,NA,1847,Disamis,0,0,1,1
24_50,24,Pilot-2,50,1,negotiations,Valid Filler,Barbara,1,All negotiations aim to reach agreement  ,All union bargainings are negotiations ,All union bargainings aim to reach agreement,NA,882,Barbara,1,1,1,1
24_51,24,Pilot-2,51,0,antiques,Invalid Filler,Darii*,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,2215,Darii,0,1,1,1
24_52,24,Pilot-2,52,1,books,Polysemy,Dimatis,1,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,NA,900,Dimatis,0,0,1,1
24_53,24,Pilot-2,53,1,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,NA,997,Darii,0,0,1,1
24_54,24,Pilot-2,54,1,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,817,Disamis,0,0,1,1
24_55,24,Pilot-2,55,1,sausages,Invalid Filler,Datisi*,1,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,NA,2515,Datisi,0,0,1,1
24_56,24,Pilot-2,56,1,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,NA,1117,Datisi,0,0,1,1
24_57,24,Pilot-2,57,0,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,NA,1648,Darii,1,0,1,1
24_58,24,Pilot-2,58,1,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,NA,1032,Darii,0,0,1,1
24_59,24,Pilot-2,59,0,clocks,Invalid Filler,Barbara*,1,All watches are clocks ,All sundials are clocks ,All watches are sundials ,NA,1632,Barbara,0,1,1,1
24_60,24,Pilot-2,60,1,drivers,Invalid Filler,Barbara*,1,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,NA,1183,Barbara,0,0,1,1
25_1,25,Pilot-2,1,1,boards,Homonymy,Dimatis,2,Some committees are boards,All boards are rectangles,Some rectangles are committees,NA,67659,Dimatis,0,0,0,0
25_2,25,Pilot-2,2,0,clocks,Invalid Filler,Barbara*,2,All watches are clocks ,All sundials are clocks ,All watches are sundials ,NA,16566,Barbara,0,1,0,0
25_3,25,Pilot-2,3,1,whales,Valid Filler,Barbara,2,All whales are mammals ,All orcas are whales ,All orcas are mammals,NA,10667,Barbara,1,1,0,0
25_4,25,Pilot-2,4,0,antiques,Invalid Filler,Darii*,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,10373,Darii,0,1,0,0
25_5,25,Pilot-2,5,0,classes,Polysemy,Disamis,2,Some classes are an hour long,All classes are groups of students,Some groups of students are an hour long,NA,33789,Disamis,0,1,0,0
25_6,25,Pilot-2,6,1,negotiations,Valid Filler,Barbara,2,All negotiations aim to reach agreement  ,All union bargainings are negotiations ,All union bargainings aim to reach agreement,NA,16996,Barbara,1,1,0,0
25_7,25,Pilot-2,7,1,columns,Homonymy,Datisi,2,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,NA,96408,Datisi,0,0,0,0
25_8,25,Pilot-2,8,0,arms,Homonymy,Disamis,2,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,NA,16916,Disamis,0,1,0,0
25_9,25,Pilot-2,9,0,stones,Invalid Filler,Datisi*,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,12680,Datisi,0,1,0,0
25_10,25,Pilot-2,10,1,phones,Valid Filler,Barbara,2,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,NA,12077,Barbara,1,1,0,0
25_11,25,Pilot-2,11,0,actors,Invalid Filler,Datisi*,2,All male leads are actors,Some actors are women,Some women are male leads,NA,23342,Datisi,0,1,0,0
25_12,25,Pilot-2,12,1,oil,Polysemy,Datisi,2,All oil is extracted from the earth,Some oil is saturated fat,Some saturated fat is extracted from the earth,NA,38277,Datisi,0,0,0,0
25_13,25,Pilot-2,13,0,sausages,Invalid Filler,Datisi*,2,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,NA,9172,Datisi,0,1,0,0
25_14,25,Pilot-2,14,1,dolls,Valid Filler,Darii,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,11975,Darii,1,1,0,0
25_15,25,Pilot-2,15,1,dates,Homonymy,Disamis,2,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,NA,39399,Disamis,0,0,0,0
25_16,25,Pilot-2,16,1,ponies,Valid Filler,Datisi,2,All ponies neigh,Some ponies are colts,Some colts neigh,NA,17972,Datisi,1,1,0,0
25_17,25,Pilot-2,17,1,rifles,Valid Filler,Disamis,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,14726,Disamis,1,1,0,0
25_18,25,Pilot-2,18,1,magazines,Polysemy,Darii,2,All magazines are flammable,Some subscriptions are magazines,Some subscriptions are flammable,NA,21359,Darii,0,0,0,0
25_19,25,Pilot-2,19,1,liars,Valid Filler,Dimatis,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,22032,Dimatis,1,1,0,0
25_20,25,Pilot-2,20,0,injuries,Invalid Filler,Dimatis*,2,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,NA,15516,Dimatis,0,1,0,0
25_21,25,Pilot-2,21,1,mugs,Valid Filler,Datisi,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,24216,Datisi,1,1,0,0
